lon,lat,Code,deaths,X2018_people_per_sq_km,Mean_ann_earnings,median_age_2018,pm25_val,no2_val,o3_val,pm10_val,so2_val,nox_val
-1.2262941,51.9747169,E07000177,28,253,31298.0,41.1,9.5760611,10.4119044,8.959880100000001,15.453202999999998,0.88483523,13.709843999999999
-1.2578499,51.7520131,E07000178,22,3384,30401.0,29.0,10.602193,16.120843999999998,9.163640699999998,15.678663,1.2886245,22.594844000000002
-1.0804708,51.6366088,E07000179,23,207,40886.0,44.3,9.257534799999998,8.8402162,12.095106999999999,13.987896000000001,0.7854380399999998,11.528481
-1.4857035,51.654201,E07000180,51,232,35462.0,42.6,9.0199695,7.5270212,12.304047999999998,14.190850000000001,0.7469144700000001,9.6868932
-1.5121274,51.8403629,E07000181,27,154,28948.0,44.4,8.861330799999998,6.4335314000000015,11.113693000000001,13.706866999999999,0.8452777100000001,8.194735099999999
-2.5419221,51.1943905,E07000187,7,155,25863.0,46.6,8.0167869,6.178544700000001,11.214842,12.359193000000001,0.85746083,7.8218786
-2.9684212,51.1868339,E07000188,11,218,26472.0,46.5,7.688114000000001,9.6641727,9.552185099999999,12.215062999999999,0.96504752,12.5824763
-2.7761562,50.9843053,E07000189,12,175,23211.0,47.2,7.3631671,4.8547766999999995,11.685854999999998,11.650062999999998,0.87155556,6.0750603
-1.9784348,52.7069197,E07000192,32,1269,25444.0,42.6,8.2378354,10.7898962,6.383807,12.350286,1.5565002999999997,14.255214999999998
-1.9030802,52.8878642,E07000193,36,306,26344.0,42.1,6.9929202,7.1513941,5.8427942999999996,10.880509,0.9255678799999998,9.152386700000001
-1.8243992,52.68064,E07000194,39,314,36357.0,46.3,8.4745747,12.063153999999999,5.9699874,12.989139,1.3214345,16.082438000000003
-2.2273919,53.0117627,E07000195,27,614,24887.0,41.9,7.9022030999999995,13.74539,4.9556303999999995,12.199670000000001,1.5271808,18.6336
-2.2591648,52.6047717,E07000196,37,275,30398.0,47.7,7.6126542,6.762991799999999,8.3788569,12.54158,1.03597053,8.6141799
-2.1163818,52.8063157,E07000197,21,227,28083.0,45.2,7.9782028,11.983991,6.2038892,12.043454,1.3002557,15.982206000000001
-1.9742007,53.0715567,E07000198,17,171,26212.0,48.2,6.3948675999999995,7.1949821,5.0339112,9.4947575,1.0651162,9.2197896
-1.6948438,52.6345819,E07000199,26,2485,25739.0,41.2,9.0045727,14.403019999999998,5.3797339,13.801213999999998,1.522317,19.723768
0.9122242,52.0629754,E07000200,12,154,36313.0,48.5,9.5345837,7.397037399999999,12.841154,15.880561,0.8183810000000001,9.514468400000002
1.1526345,52.0579495,E07000202,30,3480,24883.0,37.8,10.893449,14.723230000000001,10.677261600000001,16.217853,1.5611350999999998,20.298458999999998
1.0451343,52.2347618,E07000203,16,118,27972.0,47.6,9.6237849,7.543862899999999,12.827114,16.428467,0.8624656399999999,9.718706100000002
-2.1474369,52.308409,E07000207,40,1437,47817.0,42.7,8.135205199999998,8.5131815,8.337626199999999,13.195598999999998,1.0702137999999999,11.0115339
-0.2673817,51.3363098,E07000208,40,2345,,41.5,11.111439999999998,15.318141,10.669284000000001,15.787716,1.4651382000000002,21.106890999999997
-0.5732063,51.2356068,E07000209,19,546,39178.0,37.5,10.3455091,14.574467000000002,10.9811282,14.934929999999998,1.3133650000000001,19.982291
-0.334729,51.2201281,E07000210,38,338,39720.0,47.1,9.8760692,11.2180087,11.963750999999998,14.455000000000002,1.05568674,14.917614
-0.1864682,51.2516404,E07000211,80,1144,42621.0,41.4,10.715803,16.469585000000002,10.3077614,15.924102,1.1168953900000003,22.816399
-0.5519609,51.3948374,E07000212,22,1128,34344.0,38.0,10.6889649,19.038977,9.2548864,15.50773,1.4909434999999998,27.151501000000007
-0.4592861,51.4250347,E07000213,34,2213,32146.0,41.7,11.212389000000002,18.081148000000002,9.523491900000002,16.050293,1.8578777,25.732068999999996
-0.6916534,51.335889,E07000214,10,935,41945.0,43.8,10.424282100000001,14.642458000000001,10.948479800000001,14.836023,1.3417797999999999,20.073708
-0.0344318,51.2393372,E07000215,23,353,40378.0,44.2,9.852334099999998,12.616632,11.6931549,14.977485999999999,0.93579076,16.974821
-0.6233216,51.158323,E07000216,25,364,44350.0,44.6,9.116137,9.045927,12.821138999999999,13.41101,0.9825472599999999,11.789124
-0.5564726,51.3201891,E07000217,13,1591,35379.0,40.8,10.740497999999999,14.090442,11.069624000000001,15.109212000000003,1.4993623999999999,19.212867999999997
-1.6296344,52.561361,E07000218,19,228,28676.0,45.6,8.4572013,11.128128,5.8977837,13.255162000000002,1.1936119,14.752129
-1.4677392,52.5010313,E07000219,45,1633,25406.0,41.4,9.539696300000001,14.862438000000001,4.919039100000001,14.551445999999999,1.5206458,20.424363
-1.2620038,52.3726682,E07000220,15,305,31943.0,41.3,9.570394500000003,13.171670200000003,4.9845311,14.655344,1.2816945,17.886829
-1.6358077,52.161709,E07000221,28,130,34261.0,48.1,8.5810362,6.8877213,8.0987178,13.539134,1.05636638,8.8021139
-1.5815742,52.2814519,E07000222,29,504,36839.0,39.8,9.248593799999998,13.894361999999997,6.1398600000000005,13.981868,1.14255659,18.898997
-0.2939887,50.8453169,E07000223,4,1523,26670.0,45.5,9.650927,11.916134000000001,11.353438,14.359791000000001,0.9746545299999999,15.951188999999996
-0.5667059,50.8312375,E07000224,14,723,27380.0,49.4,9.166021,9.1268195,12.479758,14.029478000000001,0.92128035,11.912453000000001
-0.7831144,50.8446771,E07000225,22,154,29877.0,48.9,9.928186700000001,11.8730656,11.928113000000002,14.529399000000002,1.7313794000000002,15.938309999999998
-0.1801094,51.1103444,E07000226,21,2500,27167.0,37.2,10.941235,16.123662000000003,10.1483448,15.699438999999998,1.6355569000000003,22.720043999999998
-0.3295028,51.0630273,E07000227,26,268,35637.0,46.1,10.0447065,11.1948858,11.834807999999999,14.590763,1.21999365,14.895244
-0.1273113,51.0053398,E07000228,41,448,36282.0,43.7,9.4908444,9.377343399999999,12.189279,14.087437,0.9333325899999998,12.249627
-0.3699697,50.8115402,E07000229,9,3383,30228.0,44.8,10.230536400000002,12.1840395,11.3049713,14.545395000000003,1.31290692,16.406734
-2.0532018,52.3390519,E07000234,37,455,32175.0,45.5,8.8646404,13.936762000000002,6.890192000000001,13.620133,1.2886900000000001,18.848603
-2.3311425,52.1675343,E07000235,14,135,26325.0,50.5,7.874117,5.8241849000000006,8.906796799999999,13.010724,0.9906703799999999,7.357881999999999
-1.9417444,52.3057655,E07000236,17,1567,23406.0,40.1,8.642065800000001,11.852770999999999,7.2636956,12.935027,1.2927794000000001,15.760238999999999
-2.2206585,52.1911849,E07000237,13,3062,26961.0,38.3,8.872908200000001,11.8226168,7.6828040999999985,13.391685999999998,1.4131649000000002,15.790446
-2.0623137,52.1803417,E07000238,31,192,28504.0,48.0,8.0272402,6.6407805,8.7935732,12.733897,0.91286413,8.4514092
-2.2347966,52.3850592,E07000239,32,517,25626.0,46.5,8.6081771,11.112359900000001,7.847973999999999,12.958165,1.4701423999999998,14.726346000000001
-0.3422526,51.7492956,E07000240,36,914,52906.0,40.9,10.573934999999999,15.706825,9.715358,15.693035,1.0679689600000002,21.638913000000002
-0.2095171,51.7731055,E07000241,39,948,31020.0,35.4,10.5723525,16.070964,9.728958500000001,15.968388000000001,1.1851045,22.225994999999998
0.012485,51.8656789,E07000242,34,311,45546.0,42.6,9.592596799999999,9.583104,11.823426999999999,15.203947000000003,0.88225427,12.539169
-0.2013368,51.9035099,E07000243,4,3379,29805.0,38.1,10.4266729,17.170508000000005,9.0286572,15.747182999999998,1.184319,24.141038
-2.4300367,53.5782863,E08000001,62,2041,24501.0,38.8,8.928920100000001,19.750429999999998,3.1095979,13.107296999999999,2.6219181000000003,28.408498
0.7125173,52.2460367,E08000002,51,1911,27123.0,40.4,10.431402299999998,12.529554599999999,11.1161706,16.494102,1.2337592800000001,16.877840000000003
-2.2451148,53.4794892,E08000003,106,4735,25239.0,30.0,8.6891718,25.412645999999995,2.0997918,13.380661,2.3850158,39.08791599999999
-2.1147831,53.5415797,E08000004,75,1655,23601.0,37.1,8.6732873,19.349643000000004,2.8871747,12.880071000000001,2.3273569000000003,27.689143
-2.1557561,53.6153659,E08000005,71,1391,24755.0,38.1,8.232309599999999,17.182215000000003,3.2144942999999997,12.164359999999999,1.9612978,24.111815999999997
-2.2891921,53.4877463,E08000006,137,2617,24908.0,35.0,9.0232326,22.153442000000002,2.5871599,13.418279000000002,2.9287846,32.869529
-2.160243,53.407901,E08000007,100,2315,30372.0,42.5,8.9898207,20.995895,2.7404222,13.206551,2.1195825,30.488985999999993
-2.0770212,53.4786454,E08000008,75,2183,23571.0,40.2,8.6514489,18.800725,2.8926334,12.529759000000002,2.5721186000000005,26.920690999999998
-2.3592972,53.418936,E08000009,46,2229,36338.0,40.6,7.727355300000001,14.219158000000002,3.9327126,11.602485999999999,2.0495506,19.385825000000004
-2.6264624,53.5457188,E08000010,52,1733,25597.0,42.2,7.799002300000001,14.177818000000002,4.1612556,11.681756,1.7567929000000002,19.350478
-2.8546852,53.4552358,E08000011,24,1729,25101.0,39.6,8.6083893,15.828593000000001,4.3185066,13.240367,2.1136199,21.869967
-2.99168,53.4071991,E08000012,213,4424,25557.0,34.7,8.4927414,23.095462000000005,3.2699759999999998,12.620023999999999,3.3753748999999997,34.919035
-2.7343231,53.4535471,E08000013,35,1320,25877.0,43.0,8.5124498,16.710060000000002,3.9636920000000004,12.502799,2.4031478,23.468744
-2.9714708,53.5034122,E08000014,89,1777,25897.0,46.4,7.843487900000001,11.8386465,4.950480600000001,12.348927999999999,1.5806312999999999,15.834673
-3.0500916,53.3409714,E08000015,116,2058,26766.0,44.3,7.2424599999999995,10.1227486,5.8842725,11.600578,1.4166554999999998,13.285352
-1.4827755,53.5527719,E08000016,55,745,25394.0,42.5,7.634396199999999,13.251501999999999,3.6131818999999994,11.709394,2.0903275999999997,17.927878
-1.1335312,53.5227681,E08000017,35,547,24590.0,41.3,8.779832200000001,16.598485,3.7860217000000005,13.857812000000001,1.8549493,23.213808
-1.355187,53.4310417,E08000018,55,924,24152.0,42.1,8.396104300000001,19.854006000000002,2.8590254,12.706694,3.0590517999999998,28.900032999999997
-1.4702278,53.3806626,E08000019,115,1583,25706.0,35.4,7.7724801,19.432647999999997,2.7455815999999995,11.806542,2.6841189,28.123089
-1.6131572,54.9738474,E08000021,66,2646,28350.0,32.4,7.1934414,20.452407,2.6728197999999996,11.245497,1.2888794000000001,29.591967
-1.508256,55.0297994,E08000022,27,2502,27296.0,43.4,6.944969800000001,14.230577,3.4313705999999997,11.391079000000001,1.10241486,19.371694
-1.4476805,54.9698743,E08000023,31,2334,25656.0,43.5,7.0344746,15.970373,3.4896956,11.025825,1.4303696,22.29277
-1.3828727,54.9058512,E08000024,114,2018,23743.0,42.2,7.0911691,16.356762999999997,3.7009320000000003,11.162952,1.2374587,22.823845999999996
-1.9026911,52.4796992,E08000025,501,4262,26332.0,32.6,10.527839,27.679560999999996,3.0217246,16.073359000000004,2.4661374999999994,43.649408
-1.510477,52.4081812,E08000026,106,3718,27628.0,32.1,10.653060199999999,21.114116000000003,4.1627607,15.817791999999997,1.7950800999999998,31.004161
-2.0816813,52.5110832,E08000027,120,3273,25792.0,42.1,10.2322432,19.22338,5.423111,15.038477,2.5521464,27.558346999999998
-2.0135624,52.5151278,E08000028,139,3826,23451.0,36.5,10.905681000000001,24.758895000000003,3.8900436,16.221322,3.3044959999999994,37.76413
-1.7768935,52.4130189,E08000029,82,1205,33596.0,43.3,9.280080899999998,17.814183,5.3242862,13.825249,1.4140532,25.062294
-1.9822687,52.5847949,E08000030,136,2725,22988.0,38.2,10.722569000000002,21.093944999999998,4.621976600000001,16.053269999999998,2.7302694,30.838557
-2.127567,52.5847651,E08000031,142,3773,23714.0,37.7,9.7361492,20.571122000000003,4.9985454,14.572029000000004,2.5271767,30.105620000000005
-1.7519186,53.7944229,E08000032,103,1466,25263.0,36.2,9.420531200000001,20.794409,2.9698339,13.762563,2.3007884,30.371567
-1.9622886,53.7204748,E08000033,36,577,25656.0,42.2,6.4700874,8.3228209,4.3205299,9.4122585,1.2222876,10.7718206
-1.7809433,53.6422635,E08000034,85,1074,25982.0,39.4,8.2412255,16.293179000000002,3.2320416,11.970874,2.2862251000000002,22.94973
-1.5437941,53.7974185,E08000035,133,1430,27571.0,35.4,9.663974200000002,24.452646,2.594054,14.497491,2.2257390999999997,37.047005
-1.4967286,53.6829541,E08000036,94,1019,24190.0,41.8,7.997834299999999,16.082406999999996,3.5626115,12.21901,1.8205961000000002,22.390004999999995
-1.6019294,54.9625789,E08000037,62,1423,24462.0,41.3,7.250143800000001,20.216062,2.7698305000000003,11.278341000000001,1.3610186,29.198301000000004
-0.0919983,51.5156177,E09000001,3,2998,56829.0,41.0,13.129781,42.994726,0.1288364,20.461437,2.7707911,79.95499199999999
0.1505043,51.5541171,E09000002,95,5871,27104.0,32.3,12.531868999999999,20.979722000000002,9.3737945,18.390475000000002,2.1052272,30.744644
-0.2002261,51.65309,E09000003,227,4520,37872.0,37.0,10.71439,16.81193,9.8129364,15.859146999999998,1.1488882,23.540091000000004
0.150488,51.4416793,E09000004,98,4082,34243.0,38.8,11.410897,19.136484,10.172034900000002,16.931606,1.5376922,27.37829
-4.5112377,50.3332211,E09000005,255,7652,30990.0,35.3,5.4143438999999995,3.7301544,11.269774000000002,9.3569024,0.48463509,4.6243837999999995
0.0148142,51.4028046,E09000006,129,2205,42970.0,40.6,11.092929999999999,18.300722999999998,10.1467985,16.328063,1.3614167,26.018491
-0.1395604,51.5423045,E09000007,81,12035,59681.0,33.9,12.794839,33.686620999999995,3.1392320999999996,19.988272,2.1972239,56.579259
-0.101957,51.3713049,E09000008,222,4455,34732.0,37.4,11.826889999999999,21.096473999999994,8.6780767,17.541347000000002,1.4583291999999997,30.847824999999993
-0.3051952,51.5126553,E09000009,177,6157,38361.0,36.7,12.205794000000001,26.895145000000003,6.012115800000001,18.375163,1.7191503999999997,41.92414199999999
-2.9609095,53.4308358,E09000010,181,4130,31556.0,36.1,10.313332800000001,18.941528999999996,3.9431503,14.537562,2.9012937999999995,27.041956
-0.0045417,51.4820845,E09000011,112,6046,41664.0,34.7,12.464265000000001,27.903548,5.846049300000002,18.956348,1.9257718999999998,44.023153
-0.0493621,51.5432402,E09000012,122,14681,34129.0,33.0,12.985415999999997,30.656378,4.6241956,20.315177000000002,2.0790186000000004,49.276101
-0.2236401,51.4920377,E09000013,87,11308,52965.0,34.8,12.667052,29.784946,4.8468902,19.379907,1.6886040999999998,47.633169
-0.1054101,51.5879298,E09000014,153,9143,35201.0,35.4,12.520790000000002,25.028101999999997,7.028749300000001,19.019013,1.7891250000000003,37.87642999999999
-0.3373046,51.5968271,E09000015,197,4957,35683.0,38.0,11.327975,19.669961000000004,8.7455337,16.65269,1.4205107,28.461204
-0.1443071,51.5443858,E09000016,122,2295,32382.0,39.2,12.560744000000001,32.251637,3.7965764000000006,19.543552,2.0674716,53.499317
-0.4483349,51.5425193,E09000017,143,2635,30167.0,35.9,11.314748,20.749029999999998,8.4135821,16.624721,1.5221118,30.132209
-0.3613471,51.4686132,E09000018,106,4837,32699.0,36.0,11.831464999999998,23.253959000000002,7.523679799999999,17.474262,1.8188896999999997,34.904135
-0.0999051,51.5384287,E09000019,77,16097,53343.0,32.1,13.067027999999999,34.868113,2.7934033,20.557191,2.2795554999999994,59.565794000000004
-0.1990432,51.4984804,E09000020,74,12884,,39.4,12.859444,33.317221,3.2007619999999997,20.022293,1.7720520999999998,55.29608399999999
-0.3062621,51.4096275,E09000021,37,4709,41573.0,37.2,11.225347000000001,20.460773,8.717246300000001,16.439096,1.4986326,29.806605
-0.117287,51.5013012,E09000022,141,12156,42092.0,33.1,13.072121,41.973377000000006,0.5308771,20.230541999999996,2.6030111000000002,77.35384400000001
-0.0101331,51.4624325,E09000023,152,8636,35379.0,35.0,12.526352,24.839974,7.316300699999999,18.842284,1.7510852,37.444354999999995
-0.1880971,51.4108698,E09000024,102,5480,45195.0,37.1,12.481750000000002,22.24031,8.150523699999999,18.327209,1.7901468999999999,32.91570700000001
0.029318,51.5299995,E09000025,168,9723,28129.0,31.9,13.634467,28.536618999999995,5.7498656,20.70404,2.2979122,44.698918000000006
0.0454097,51.5763203,E09000026,157,5386,34970.0,35.5,12.791808,27.840925,6.0515572,19.532277999999998,1.7986982,43.25958
-0.3076394,51.4405529,E09000027,64,3430,58327.0,40.7,11.144654000000001,20.079254999999996,8.837469500000001,16.307371,1.4325951,29.153875999999997
-0.103458,51.5029222,E09000028,136,10992,37769.0,33.4,13.082913999999999,41.036425,0.8022228,20.333460999999996,2.4778148,74.84286999999999
-0.1736269,51.3574644,E09000029,74,4665,33941.0,39.2,11.019392,17.291845000000002,10.0274676,16.077207,1.2874693,24.364964
1.2986686,51.1288633,E09000030,105,16057,45798.0,31.3,9.8213163,11.506426899999997,12.694512999999999,14.416563,1.05511733,15.414922999999998
-0.0288406,51.5631866,E09000031,116,7130,32167.0,34.9,12.771716000000001,26.589347999999994,6.4101275,19.415378,2.0687073,41.212911000000005
-0.1932607,51.4570271,E09000032,112,9528,57605.0,33.9,12.287374,25.708447999999997,6.7472139,18.598633,1.6457144,39.164051
-0.1265398,51.5004439,E09000033,102,11883,77504.0,36.1,13.097636,40.83812400000001,0.8666812,20.318126999999997,2.6092212000000004,74.406284
-1.64156,52.79514,W06000001,2,98,24531.0,47.9,8.698013800000002,14.031441000000004,4.7734881,13.104533,1.7785257,19.429829
-4.2650823,53.1469769,W06000002,18,49,22021.0,43.2,6.386757600000001,4.9337424,7.0279824999999985,9.760629600000001,0.88853449,6.1792936
-2.952211,53.4200675,W06000003,8,104,22986.0,49.4,9.9762037,19.092998,3.9168136000000002,14.188068000000001,2.7656947,27.302163999999998
-0.70312,52.16045,W06000004,11,114,22801.0,46.6,9.5437458,9.067824400000003,7.687268399999999,14.961366000000002,1.01425624,11.810053
-0.70312,52.16045,W06000005,26,356,25172.0,43.9,9.5437458,9.067824400000003,7.687268399999999,14.961366000000002,1.01425624,11.810053
-2.0207813,52.5819733,W06000006,7,270,26537.0,42.2,10.888831999999999,22.297755,4.511775900000001,16.303663999999998,2.7360366,32.741304
-4.0517037,52.496519,W06000008,4,41,22844.0,46.1,5.8993915999999995,3.783008,8.660690200000001,8.9896874,0.5439627499999999,4.6943219
-5.0722362,52.0070271,W06000009,10,77,23793.0,48.0,6.3088147,3.2223731,6.537863,10.3491432,0.38417094,3.9772432
-3.7798213,51.9058938,W06000010,17,79,24919.0,46.3,6.173214199999999,3.4332374999999997,8.4270362,9.4810467,0.55921647,4.245667499999999
-3.4421354,51.0883101,W06000011,43,649,25743.0,39.6,5.7568696,3.6704049999999997,10.888689000000001,9.319085800000002,0.43065208000000005,4.548016199999999
-3.7813523,51.5931167,W06000012,21,324,24157.0,43.3,8.0941255,12.027603899999999,6.878381,12.75086,2.0000606000000003,16.121093
-2.9291085,54.5218016,W06000013,29,578,25969.0,43.2,4.7974044,4.0295806999999995,3.5025863,6.946272899999999,0.46197634,5.0122881999999995
-0.3326361,51.5239393,W06000014,29,399,30443.0,43.7,12.066534999999998,24.985003000000003,6.796508800000001,18.027479,1.7782958999999998,38.166855
-2.1357384,51.9896896,W06000015,106,2585,28702.0,33.6,9.352117200000002,12.285377,8.1753785,14.836756000000003,1.09900126,16.518942
-0.70312,52.16045,W06000016,72,566,24457.0,40.6,9.5437458,9.067824400000003,7.687268399999999,14.961366000000002,1.01425624,11.810053
-3.2208487,51.5745432,W06000018,67,653,24514.0,41.6,8.3175942,11.175391300000001,8.1953125,12.626202,1.7538068,14.77697
-4.0267858,51.8064141,W06000019,22,641,21564.0,42.9,6.9649479,5.0523221,7.1541436,10.950285,1.2708895099999997,6.333542099999999
-0.70312,52.16045,W06000020,33,740,25755.0,42.4,9.5437458,9.067824400000003,7.687268399999999,14.961366000000002,1.01425624,11.810053
-2.7687559,51.481873,W06000021,25,111,32558.0,48.6,8.1899105,9.7948243,9.4388856,12.382244,1.4657947999999998,12.792953999999998
-1.3163556,50.6913105,W06000022,61,805,24974.0,38.8,8.870632,8.5776118,13.130471,13.383170999999999,1.2290980699999998,11.1694098
-3.2429661,50.6827535,W06000023,18,26,22421.0,49.9,5.9663258,5.0821601,11.397849000000003,9.4989782,0.60752224,6.3718284999999995
-3.3786183,51.7490624,W06000024,15,540,23889.0,40.5,8.0046964,8.5183032,8.4053716,12.056064000000001,1.7973132,11.010964400000002
